AÑO;TOTAL MATRÍCULA;TOTAL MATRÍCULA MUJERES;TOTAL MATRÍCULA HOMBRES;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS;TOTAL MATRÍCULA PRIMER AÑO;TOTAL MATRÍCULA MUJERES PRIMER AÑO;TOTAL MATRÍCULA HOMBRES PRIMER AÑO;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS PRIMER AÑO;CLASIFICACIÓN INSTITUCIÓN NIVEL 1;CLASIFICACIÓN INSTITUCIÓN NIVEL 2;CLASIFICACIÓN INSTITUCIÓN NIVEL 3;CÓDIGO DE INSTITUCIÓN;NOMBRE INSTITUCIÓN;ACREDITACIÓN INSTITUCIONAL;REGIÓN;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ÁREA DEL CONOCIMIENTO;CINE-F 1997 ÁREA;CINE-F 1997 SUBAREA;ÁREA CARRERA GENÉRICA;CINE-F 2013 ÁREA;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIÓN NIVEL 1;CARRERA CLASIFICACIÓN NIVEL 2;MODALIDAD;JORNADA;TIPO DE PLAN DE LA CARRERA;DURACIÓN ESTUDIO CARRERA;DURACIÓN TOTAL DE CARRERA;CÓDIGO CARRERA;ACREDITACIÓN CARRERA;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 AÑOS;RANGO DE EDAD 20 A 24 AÑOS;RANGO DE EDAD 25 A 29 AÑOS;RANGO DE EDAD 30 A 34 AÑOS;RANGO DE EDAD 35 A 39 AÑOS;RANGO DE EDAD 40 Y MÁS AÑOS;RANGO DE EDAD SIN INFORMACIÓN; PROMEDIO EDAD CARRERA      ; PROMEDIO EDAD MUJER      ; PROMEDIO EDAD HOMBRE      ; PROMEDIO EDAD NO BINARIO ;TES MUNICIPAL + SERVICIO LOCAL EDUCACION;TES PARTICULAR SUBVENCIONADO;TES PARTICULAR PAGADO;TES CORP. DE ADMINISTRACIÓN DELEGADA;TOTAL TES;% COBERTURA TES;TIPO ESTABLECIMIENTO HC;TIPO ESTABLECIMIENTO TP;CLAS_EST ADULTO;CLAS_EST JOVEN
MAT_2020;20;15;5;;8;5;3;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);MAGISTER EN GESTION CULTURAL;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Ciencias Sociales y del Comportamiento;Magister en Ciencias Sociales;Ciencias Sociales, Periodismo e Información;Ciencias Sociales y del Comportamiento;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I83S1C223J1V1;NO ACREDITADA;20;;2;5;7;3;3;; 33,1 ; 33,9 ; 30,6 ;;3;9;2;;14;70,0%;13;1;1;13
MAT_2020;263;114;149;;60;28;32;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;84;UNIVERSIDAD DE LOS LAGOS;ACREDITADA;Los Lagos;LLANQUIHUE;PUERTO MONTT;SEDE PUERTO MONTT;PEDAGOGIA EN EDUCACION MEDIA EN ARTES MENCION MUSICA Y ARTES VISUALES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I84S2C50J1V1;ACREDITADA;263;61;163;27;9;3;;; 21,9 ; 21,9 ; 22,0 ;;147;107;6;;260;98,9%;216;44;9;251
MAT_2020;11;2;9;;;;;;Universidades;Universidades (* Carrera en Convenio);Universidades (* Carrera en Convenio);85;UNIVERSIDAD TECNOLOGICA METROPOLITANA (* CARRERA EN CONVENIO U. PACIFICO);ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL;MUSICA Y TECNOLOGIA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I85S1C436J1V1;NO ACREDITADA;11;;6;5;;;;; 23,9 ; 24,0 ; 23,9 ;;1;7;2;;10;90,9%;9;1;;10
MAT_2020;38;11;27;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL;INTERPRETE MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S1C58J1V1;ACREDITADA;38;1;27;9;1;;;; 23,2 ; 23,0 ; 23,2 ;;7;8;20;;35;92,1%;35;;1;34
MAT_2020;160;57;103;;12;2;10;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CAMPUS ORIENTE;MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S3C75J1V1;ACREDITADA;160;10;128;20;2;;;; 22,4 ; 22,5 ; 22,3 ;;38;50;57;3;148;92,5%;143;5;5;143
MAT_2020;18;2;16;;9;;9;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CAMPUS ORIENTE;LICENCIATURA EN MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S3C75J1V2;ACREDITADA;18;6;12;;;;;; 20,1 ; 21,0 ; 19,9 ;;7;9;2;;18;100,0%;18;;1;17
MAT_2020;99;45;54;;49;22;27;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CAMPUS ORIENTE;LICENCIATURA EN INTERPRETACION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;12;12;I86S3C982J1V1;ACREDITADA;99;44;52;3;;;;; 20,3 ; 20,5 ; 20,1 ;;19;37;32;4;92;92,9%;88;4;6;86
MAT_2020;166;64;102;;35;7;28;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;87;UNIVERSIDAD DE CONCEPCION;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;CASA CENTRAL;PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I87S1C112J1V1;ACREDITADA;166;30;99;29;7;1;;; 22,4 ; 21,9 ; 22,6 ;;60;90;13;2;165;99,4%;152;13;2;163
MAT_2020;40;16;24;;12;6;6;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL;INTERPRETE MUSICAL MENCION INSTRUMENTO PRINCIPAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I89S1C52J1V1;NO ACREDITADA;40;;23;15;2;;;; 24,2 ; 23,8 ; 24,5 ;;12;19;4;3;38;95,0%;35;3;4;34
MAT_2020;186;55;131;;51;14;37;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL;PEDAGOGIA EN MUSICA O LICENCIATURA EN CIENCIAS Y ARTES MUSICALES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I89S1C75J1V1;ACREDITADA;186;49;116;17;1;2;1;; 21,7 ; 21,0 ; 22,0 ;;33;106;46;;185;99,5%;177;8;2;183
MAT_2020;86;35;51;;16;8;8;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;90;UNIVERSIDAD AUSTRAL DE CHILE;ACREDITADA;Los Ríos;VALDIVIA;VALDIVIA;CASA CENTRAL;INTERPRETACION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I90S1C52J1V1;NO ACREDITADA;86;18;47;13;4;3;1;; 22,9 ; 23,1 ; 22,8 ;;30;30;8;;68;79,1%;61;7;9;59
MAT_2020;105;25;80;;41;10;31;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;90;UNIVERSIDAD AUSTRAL DE CHILE;ACREDITADA;Los Ríos;VALDIVIA;VALDIVIA;CASA CENTRAL;ARTES MUSICALES Y SONORAS;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I90S1C597J1V1;NO ACREDITADA;105;28;66;7;2;2;;; 21,4 ; 21,5 ; 21,3 ;;42;48;12;;102;97,1%;99;3;5;97
MAT_2020;1;;1;;;;;;Universidades;Universidades (* Carrera en Convenio);Universidades (* Carrera en Convenio);92;UNIVERSIDAD CATOLICA DEL MAULE (* CARRERA EN CONVENIO U. ARCIS);ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SEDE SANTIAGO;INTERPRETE INSTRUMENTAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;10;I92S4C312J1V1;NO ACREDITADA;1;;;1;;;;; 28,0 ;; 28,0 ;;;;1;;1;100,0%;1;;;1
MAT_2020;1;;1;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;94;UNIVERSIDAD CATOLICA DE TEMUCO;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);DIPLOMADO EN INTERPRETACION MUSICAL MENCION PIANO;Arte y Arquitectura;Humanidades y Artes;Artes;Postítulo en Arte y Arquitectura;Artes y Humanidades;Artes;Postítulo;Diplomado (desde un semestre);Postítulo;Presencial;Diurna;Plan Especial;2;2;I94S1C386J1V1;NO ACREDITADA;1;;;1;;;;; 25,0 ;; 25,0 ;;;;;;0;0,0%;;;;
MAT_2020;87;5;82;;32;2;30;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;TECNOLOGIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I111S3C76J1V1;ACREDITADA;87;15;61;11;;;;; 21,9 ; 21,4 ; 21,9 ;;25;45;11;6;87;100,0%;69;18;14;73
MAT_2020;243;16;227;;80;5;75;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I111S4C62J1V1;NO ACREDITADA;243;54;159;27;2;1;;; 21,6 ; 21,7 ; 21,6 ;;61;139;33;6;239;98,4%;207;32;32;207
MAT_2020;125;10;115;;30;3;27;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;TECNOLOGIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I111S4C76J1V1;ACREDITADA;125;19;78;24;2;;2;; 22,5 ; 23,4 ; 22,5 ;;34;68;17;2;121;96,8%;107;14;21;100
MAT_2020;308;25;283;;62;4;58;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE SAN CARLOS DE APOQUINDO;INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I111S6C62J1V1;NO ACREDITADA;308;56;223;26;2;;1;; 21,5 ; 20,6 ; 21,6 ;;62;153;81;6;302;98,1%;266;36;24;278
MAT_2020;108;5;103;;26;3;23;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE SAN CARLOS DE APOQUINDO;TECNOLOGIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I111S6C76J1V1;ACREDITADA;108;21;70;17;;;;; 22,0 ; 20,4 ; 22,1 ;;27;50;27;2;106;98,1%;93;13;12;94
MAT_2020;112;7;105;;53;5;48;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;116;IP SANTO TOMAS;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;SEDE TEMUCO;TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I116S17C22J1V1;NO ACREDITADA;112;36;62;12;2;;;; 21,5 ; 22,4 ; 21,4 ;;28;81;1;2;112;100,0%;85;27;27;85
MAT_2020;119;6;113;;64;4;60;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;116;IP SANTO TOMAS;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I116S34C22J1V1;NO ACREDITADA;119;33;69;13;3;;1;; 21,5 ; 21,7 ; 21,5 ;;37;56;13;9;115;96,6%;91;24;22;93
MAT_2020;130;7;123;;60;3;57;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;116;IP SANTO TOMAS;ACREDITADA;Metropolitana;SANTIAGO;SAN JOAQUIN;SEDE SAN JOAQUIN;INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I116S39C150J1V1;NO ACREDITADA;130;49;67;9;4;1;;; 21,2 ; 21,1 ; 21,2 ;;36;75;9;3;123;94,6%;93;30;14;109
MAT_2020;98;7;91;;54;3;51;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;116;IP SANTO TOMAS;ACREDITADA;Metropolitana;SANTIAGO;SAN JOAQUIN;SEDE SAN JOAQUIN;TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I116S39C22J1V1;NO ACREDITADA;98;20;60;17;1;;;; 21,8 ; 21,4 ; 21,8 ;;19;60;11;5;95;96,9%;67;28;15;80
MAT_2020;1;;1;;;;;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;123;IP DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I123S2C27J1V1;NO ACREDITADA;1;;;1;;;;; 26,0 ;; 26,0 ;;;1;;;1;100,0%;1;;;1
MAT_2020;18;2;16;;;;;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;123;IP DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Vespertina;Plan Regular;8;8;I123S2C27J2V1;NO ACREDITADA;18;;10;5;2;1;;; 25,3 ; 28,0 ; 25,0 ;;4;11;;1;16;88,9%;9;7;4;12
MAT_2020;82;5;77;;31;2;29;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;123;IP DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I123S2C34J1V1;ACREDITADA;82;18;52;9;2;1;;; 21,9 ; 21,2 ; 21,9 ;;17;56;2;3;78;95,1%;55;23;16;62
MAT_2020;26;4;22;;14;2;12;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;123;IP DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Vespertina;Plan Regular;5;5;I123S2C34J2V1;ACREDITADA;26;3;13;6;2;1;1;; 24,5 ; 29,3 ; 23,6 ;;10;8;;3;21;80,8%;8;13;5;16
MAT_2020;128;15;113;;54;8;46;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Metropolitana;SANTIAGO;VITACURA;CASA CENTRAL (SANTIAGO);PRODUCCION MUSICAL Y GESTION ARTISTICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I129S1C30J1V1;NO ACREDITADA;128;34;85;8;;1;;; 21,0 ; 20,0 ; 21,2 ;;6;36;79;1;122;95,3%;120;2;6;116
MAT_2020;137;19;118;;53;9;44;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Metropolitana;SANTIAGO;VITACURA;CASA CENTRAL (SANTIAGO);ESPECIALISTA EN ARREGLOS INSTRUMENTALES Y COMPOSICION DE MUSICA POPULAR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I129S1C3J1V1;NO ACREDITADA;137;41;79;14;3;;;; 21,2 ; 20,3 ; 21,4 ;;19;44;71;1;135;98,5%;127;8;7;128
MAT_2020;174;9;165;;50;2;48;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Metropolitana;SANTIAGO;VITACURA;CASA CENTRAL (SANTIAGO);INTERPRETE INSTRUMENTAL MENCION (INSTRUMENTO POPULAR);Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I129S1C4J1V1;NO ACREDITADA;174;49;106;18;1;;;; 21,3 ; 19,4 ; 21,4 ;;48;73;45;2;168;96,6%;156;12;5;163
MAT_2020;68;59;9;;28;23;5;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Metropolitana;SANTIAGO;VITACURA;CASA CENTRAL (SANTIAGO);INTERPRETE EN CANTO POPULAR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I129S1C5J1V1;NO ACREDITADA;68;24;36;8;;;;; 21,1 ; 21,2 ; 20,6 ;;4;24;36;2;66;97,1%;62;4;;66
MAT_2020;7;5;2;;2;2;;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Metropolitana;SANTIAGO;VITACURA;CASA CENTRAL (SANTIAGO);INTERPRETE MUSICAL SUPERIOR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;10;I129S1C6J1V1;NO ACREDITADA;7;;5;1;1;;;; 24,0 ; 23,8 ; 24,5 ;;;4;1;1;6;85,7%;5;1;;6
MAT_2020;37;8;29;;12;2;10;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;ESPECIALISTA EN ARREGLOS INSTRUMENTALES Y COMPOSICION DE MUSICA POPULAR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I129S2C3J1V1;NO ACREDITADA;37;12;17;4;4;;;; 22,4 ; 20,1 ; 23,0 ;;6;25;6;;37;100,0%;35;2;3;34
MAT_2020;99;5;94;;24;2;22;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;INTERPRETE INSTRUMENTAL MENCION (INSTRUMENTO POPULAR);Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I129S2C4J1V1;NO ACREDITADA;99;18;72;8;1;;;; 21,5 ; 21,6 ; 21,5 ;;16;58;20;3;97;98,0%;86;11;6;91
MAT_2020;19;15;4;;5;4;1;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;129;IP ESCUELA MODERNA DE MUSICA;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;INTERPRETE EN CANTO POPULAR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I129S2C5J1V1;NO ACREDITADA;19;6;11;2;;;;; 20,9 ; 20,7 ; 22,0 ;;4;8;7;;19;100,0%;18;1;2;17
MAT_2020;43;3;40;;42;3;39;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;143;IP AIEP;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SEDE BELLAVISTA;TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I143S26C43J1V1;NO ACREDITADA;43;20;18;4;1;;;; 20,6 ; 22,0 ; 20,5 ;;12;23;4;2;41;95,3%;30;11;8;33
MAT_2020;19;;19;;19;;19;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;143;IP AIEP;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SEDE BELLAVISTA;TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Vespertina;Plan Regular;5;5;I143S26C43J2V1;NO ACREDITADA;19;1;9;6;1;;2;; 25,5 ;; 25,5 ;;3;10;1;;14;73,7%;10;4;8;6
MAT_2020;35;;35;;34;;34;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;143;IP AIEP;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SEDE BELLAVISTA;INGENIERIA DE EJECUCION EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I143S26C51J1V1;NO ACREDITADA;35;22;11;1;1;;;; 19,9 ;; 19,9 ;;7;23;3;1;34;97,1%;29;5;6;28
MAT_2020;78;7;71;;30;2;28;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;143;IP AIEP;ACREDITADA;Antofagasta;ANTOFAGASTA;ANTOFAGASTA;SEDE ANTOFAGASTA;TECNICO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I143S2C43J1V1;ACREDITADA;78;14;51;10;2;;1;; 22,3 ; 21,9 ; 22,3 ;;37;26;9;;72;92,3%;54;18;15;57
